instance_id,image_id,axis,source,chart_type,predicted_chart_type,score
c1e12dee703c_y,c1e12dee703c,y,extracted,scatter,scatter,0.0
c226d88f9d0d_x,c226d88f9d0d,x,extracted,scatter,scatter,0.0
c226d88f9d0d_y,c226d88f9d0d,y,extracted,scatter,scatter,0.0
c24c1b104b36_x,c24c1b104b36,x,extracted,vertical_bar,vertical_bar,1.0
c24c1b104b36_y,c24c1b104b36,y,extracted,vertical_bar,vertical_bar,1.0
c25da96d5aaf_x,c25da96d5aaf,x,extracted,vertical_bar,vertical_bar,1.0
c25da96d5aaf_y,c25da96d5aaf,y,extracted,vertical_bar,vertical_bar,0.0
c26b139f37a1_x,c26b139f37a1,x,extracted,line,line,1.0
c26b139f37a1_y,c26b139f37a1,y,extracted,line,line,0.9109752358055414
c2e87653de28_x,c2e87653de28,x,extracted,horizontal_bar,horizontal_bar,0.0
c2e87653de28_y,c2e87653de28,y,extracted,horizontal_bar,horizontal_bar,1.0
c30a2aa1f3a2_x,c30a2aa1f3a2,x,extracted,line,line,0.0
c30a2aa1f3a2_y,c30a2aa1f3a2,y,extracted,line,line,0.0
c3197b2227da_x,c3197b2227da,x,extracted,vertical_bar,vertical_bar,1.0
c3197b2227da_y,c3197b2227da,y,extracted,vertical_bar,vertical_bar,0.9849056213158032
c32141e87a57_x,c32141e87a57,x,extracted,line,line,1.0
c32141e87a57_y,c32141e87a57,y,extracted,line,line,0.966407377095438
c336d97f2ed0_x,c336d97f2ed0,x,extracted,vertical_bar,vertical_bar,0.5958732602421408
c336d97f2ed0_y,c336d97f2ed0,y,extracted,vertical_bar,vertical_bar,0.9926551288778931
c3530c1c7cb5_x,c3530c1c7cb5,x,extracted,horizontal_bar,horizontal_bar,1.0
c3530c1c7cb5_y,c3530c1c7cb5,y,extracted,horizontal_bar,horizontal_bar,1.0
c48de2fcb4a4_x,c48de2fcb4a4,x,extracted,line,line,0.0
c48de2fcb4a4_y,c48de2fcb4a4,y,extracted,line,line,0.0
c4a91971f6e7_x,c4a91971f6e7,x,extracted,line,line,1.0
c4a91971f6e7_y,c4a91971f6e7,y,extracted,line,line,0.7983941343580148
c5276a50358e_x,c5276a50358e,x,extracted,vertical_bar,vertical_bar,1.0
c5276a50358e_y,c5276a50358e,y,extracted,vertical_bar,vertical_bar,1.0
c5bf1f7123b5_x,c5bf1f7123b5,x,extracted,line,line,1.0
c5bf1f7123b5_y,c5bf1f7123b5,y,extracted,line,line,2.484343901709707e-07
c6350443191a_x,c6350443191a,x,extracted,scatter,scatter,0.0
c6350443191a_y,c6350443191a,y,extracted,scatter,scatter,0.0
c64ea45a8054_x,c64ea45a8054,x,extracted,vertical_bar,vertical_bar,1.0
c64ea45a8054_y,c64ea45a8054,y,extracted,vertical_bar,vertical_bar,9.61312807135073e-09
c6756723fc29_x,c6756723fc29,x,extracted,vertical_bar,vertical_bar,1.0
c6756723fc29_y,c6756723fc29,y,extracted,vertical_bar,vertical_bar,1.0
c681d45e7d37_x,c681d45e7d37,x,extracted,horizontal_bar,horizontal_bar,0.0
c681d45e7d37_y,c681d45e7d37,y,extracted,horizontal_bar,horizontal_bar,0.0
c6b90315310d_x,c6b90315310d,x,extracted,vertical_bar,vertical_bar,0.620051037744775
c6b90315310d_y,c6b90315310d,y,extracted,vertical_bar,vertical_bar,0.0
c75ef8136ada_x,c75ef8136ada,x,extracted,line,line,0.0
c75ef8136ada_y,c75ef8136ada,y,extracted,line,line,0.0
c78cdc509d76_x,c78cdc509d76,x,extracted,vertical_bar,vertical_bar,0.0
c78cdc509d76_y,c78cdc509d76,y,extracted,vertical_bar,vertical_bar,0.9710242559975781
c7bafe9a8df7_x,c7bafe9a8df7,x,extracted,scatter,scatter,0.0
c7bafe9a8df7_y,c7bafe9a8df7,y,extracted,scatter,scatter,0.0
c7bd58975106_x,c7bd58975106,x,extracted,vertical_bar,vertical_bar,1.0
c7bd58975106_y,c7bd58975106,y,extracted,vertical_bar,vertical_bar,0.959066609360943
c7c5aeda29c3_x,c7c5aeda29c3,x,extracted,scatter,scatter,0.9535380660408321
c7c5aeda29c3_y,c7c5aeda29c3,y,extracted,scatter,scatter,0.023882401965738653
c7da596ef9d2_x,c7da596ef9d2,x,extracted,vertical_bar,vertical_bar,1.0
c7da596ef9d2_y,c7da596ef9d2,y,extracted,vertical_bar,vertical_bar,0.9775640603448565
c813706d3e86_x,c813706d3e86,x,extracted,line,line,1.0
c813706d3e86_y,c813706d3e86,y,extracted,line,line,0.7033829666120381
c83624d7013c_x,c83624d7013c,x,extracted,line,line,1.0
c83624d7013c_y,c83624d7013c,y,extracted,line,line,1.0
c84d4b3cf172_x,c84d4b3cf172,x,extracted,line,line,0.0
c84d4b3cf172_y,c84d4b3cf172,y,extracted,line,line,0.0
c89ebb60d0df_x,c89ebb60d0df,x,extracted,line,line,1.0
c89ebb60d0df_y,c89ebb60d0df,y,extracted,line,line,0.9829161718899595
c8e4094c5bd7_x,c8e4094c5bd7,x,extracted,line,line,1.0
c8e4094c5bd7_y,c8e4094c5bd7,y,extracted,line,line,0.9062323697441717
c91f34167d34_x,c91f34167d34,x,extracted,vertical_bar,vertical_bar,1.0
c91f34167d34_y,c91f34167d34,y,extracted,vertical_bar,vertical_bar,0.0
c922d545c9eb_x,c922d545c9eb,x,extracted,scatter,scatter,0.0
c922d545c9eb_y,c922d545c9eb,y,extracted,scatter,scatter,0.0
c949d57061e3_x,c949d57061e3,x,extracted,line,line,0.0
c949d57061e3_y,c949d57061e3,y,extracted,line,line,0.0
c9783e7d99b8_x,c9783e7d99b8,x,extracted,scatter,scatter,0.0
c9783e7d99b8_y,c9783e7d99b8,y,extracted,scatter,scatter,0.0
c9a098f35788_x,c9a098f35788,x,extracted,scatter,scatter,0.0
c9a098f35788_y,c9a098f35788,y,extracted,scatter,scatter,0.0
c9a523781921_x,c9a523781921,x,extracted,line,line,1.0
c9a523781921_y,c9a523781921,y,extracted,line,line,0.9665260274961842
c9d24c68176b_x,c9d24c68176b,x,extracted,vertical_bar,vertical_bar,0.0
c9d24c68176b_y,c9d24c68176b,y,extracted,vertical_bar,vertical_bar,0.0
ca30ad3528c4_x,ca30ad3528c4,x,extracted,scatter,scatter,0.0
ca30ad3528c4_y,ca30ad3528c4,y,extracted,scatter,scatter,0.0
cae276495445_x,cae276495445,x,extracted,scatter,scatter,0.0
cae276495445_y,cae276495445,y,extracted,scatter,scatter,0.11632006222997004
caf887002df5_x,caf887002df5,x,extracted,vertical_bar,vertical_bar,1.0
caf887002df5_y,caf887002df5,y,extracted,vertical_bar,vertical_bar,0.0
cb8167bade97_x,cb8167bade97,x,extracted,vertical_bar,vertical_bar,0.9615574155787838
cb8167bade97_y,cb8167bade97,y,extracted,vertical_bar,vertical_bar,0.9845199507608933
cbf8bcdb153d_x,cbf8bcdb153d,x,extracted,vertical_bar,vertical_bar,0.8348595870753706
cbf8bcdb153d_y,cbf8bcdb153d,y,extracted,vertical_bar,vertical_bar,1.0
cc58505dbbcd_x,cc58505dbbcd,x,extracted,line,line,1.0
cc58505dbbcd_y,cc58505dbbcd,y,extracted,line,line,0.0
cc68f19b708c_x,cc68f19b708c,x,extracted,line,line,0.0
cc68f19b708c_y,cc68f19b708c,y,extracted,line,line,0.00012414870680665935
ccac725ec65e_x,ccac725ec65e,x,extracted,vertical_bar,vertical_bar,0.8581068062330675
ccac725ec65e_y,ccac725ec65e,y,extracted,vertical_bar,vertical_bar,0.9765596386890261
cccd988d970f_x,cccd988d970f,x,extracted,line,line,1.0
cccd988d970f_y,cccd988d970f,y,extracted,line,line,0.0
ccdf148affda_x,ccdf148affda,x,extracted,line,line,1.0
ccdf148affda_y,ccdf148affda,y,extracted,line,line,0.0
ccf9c440caf9_x,ccf9c440caf9,x,extracted,line,line,1.0
ccf9c440caf9_y,ccf9c440caf9,y,extracted,line,line,0.9200029044880718
cd4a578990ae_x,cd4a578990ae,x,extracted,vertical_bar,vertical_bar,0.0
cd4a578990ae_y,cd4a578990ae,y,extracted,vertical_bar,vertical_bar,0.0
cdad0c7d6f3e_x,cdad0c7d6f3e,x,extracted,line,line,0.0
cdad0c7d6f3e_y,cdad0c7d6f3e,y,extracted,line,line,0.0
cdadf389dd97_x,cdadf389dd97,x,extracted,line,line,1.0
cdadf389dd97_y,cdadf389dd97,y,extracted,line,line,0.9766628243458038
cdaff4e471c5_x,cdaff4e471c5,x,extracted,scatter,scatter,1.0
cdaff4e471c5_y,cdaff4e471c5,y,extracted,scatter,scatter,0.6076019472717022
cdc4effd8ec2_x,cdc4effd8ec2,x,extracted,line,line,0.0
cdc4effd8ec2_y,cdc4effd8ec2,y,extracted,line,line,0.0
cdf6ab14dcfd_x,cdf6ab14dcfd,x,extracted,line,line,1.0
cdf6ab14dcfd_y,cdf6ab14dcfd,y,extracted,line,line,0.884420400258431
ce039adc77e3_x,ce039adc77e3,x,extracted,vertical_bar,vertical_bar,1.0
ce039adc77e3_y,ce039adc77e3,y,extracted,vertical_bar,vertical_bar,1.0
ce0becb5f6dd_x,ce0becb5f6dd,x,extracted,horizontal_bar,horizontal_bar,1.0
ce0becb5f6dd_y,ce0becb5f6dd,y,extracted,horizontal_bar,horizontal_bar,1.0
ce16cac6ae45_x,ce16cac6ae45,x,extracted,vertical_bar,vertical_bar,0.9902600482761674
ce16cac6ae45_y,ce16cac6ae45,y,extracted,vertical_bar,vertical_bar,0.0
ce2ff9b7dd67_x,ce2ff9b7dd67,x,extracted,vertical_bar,vertical_bar,1.0
ce2ff9b7dd67_y,ce2ff9b7dd67,y,extracted,vertical_bar,vertical_bar,0.10990020201974948
ce63e7200532_x,ce63e7200532,x,extracted,line,line,1.0
ce63e7200532_y,ce63e7200532,y,extracted,line,line,0.25044147693142893
ceadacf6bfb8_x,ceadacf6bfb8,x,extracted,line,line,1.0
ceadacf6bfb8_y,ceadacf6bfb8,y,extracted,line,line,0.0
ced6c78013b4_x,ced6c78013b4,x,extracted,line,line,0.0
ced6c78013b4_y,ced6c78013b4,y,extracted,line,line,0.0
cfa0f91c0430_x,cfa0f91c0430,x,extracted,vertical_bar,vertical_bar,0.9831476630492828
cfa0f91c0430_y,cfa0f91c0430,y,extracted,vertical_bar,vertical_bar,0.0
cfe6f17f2bb4_x,cfe6f17f2bb4,x,extracted,vertical_bar,vertical_bar,1.0
cfe6f17f2bb4_y,cfe6f17f2bb4,y,extracted,vertical_bar,vertical_bar,0.9829165710869212
d019cabb1ff5_x,d019cabb1ff5,x,extracted,vertical_bar,vertical_bar,0.9375812532524874
d019cabb1ff5_y,d019cabb1ff5,y,extracted,vertical_bar,vertical_bar,1.0
d05c03df37eb_x,d05c03df37eb,x,extracted,scatter,scatter,0.0
d05c03df37eb_y,d05c03df37eb,y,extracted,scatter,scatter,0.0
d0776256aaa9_x,d0776256aaa9,x,extracted,vertical_bar,vertical_bar,1.0
d0776256aaa9_y,d0776256aaa9,y,extracted,vertical_bar,vertical_bar,0.9942319986315356
d09dfa71bd6d_x,d09dfa71bd6d,x,extracted,vertical_bar,vertical_bar,1.0
d09dfa71bd6d_y,d09dfa71bd6d,y,extracted,vertical_bar,vertical_bar,0.7841830651408879
d0b4ad1c3317_x,d0b4ad1c3317,x,extracted,vertical_bar,vertical_bar,1.0
d0b4ad1c3317_y,d0b4ad1c3317,y,extracted,vertical_bar,vertical_bar,1.0
d0c999430e65_x,d0c999430e65,x,extracted,scatter,scatter,0.0
d0c999430e65_y,d0c999430e65,y,extracted,scatter,scatter,0.0
d0f1d33c137f_x,d0f1d33c137f,x,extracted,horizontal_bar,horizontal_bar,0.0
d0f1d33c137f_y,d0f1d33c137f,y,extracted,horizontal_bar,horizontal_bar,0.0
d13586f30d95_x,d13586f30d95,x,extracted,vertical_bar,vertical_bar,0.9722293645079902
d13586f30d95_y,d13586f30d95,y,extracted,vertical_bar,vertical_bar,1.0
d18ea652ebfe_x,d18ea652ebfe,x,extracted,vertical_bar,vertical_bar,0.0
d18ea652ebfe_y,d18ea652ebfe,y,extracted,vertical_bar,vertical_bar,0.0
d1c4f30988ad_x,d1c4f30988ad,x,extracted,line,line,0.7653257591359646
d1c4f30988ad_y,d1c4f30988ad,y,extracted,line,line,0.8336819714120718
d1c4fdcd83f7_x,d1c4fdcd83f7,x,extracted,vertical_bar,vertical_bar,1.0
d1c4fdcd83f7_y,d1c4fdcd83f7,y,extracted,vertical_bar,vertical_bar,0.9858692690496638
d1ddb4929d70_x,d1ddb4929d70,x,extracted,line,line,0.0
d1ddb4929d70_y,d1ddb4929d70,y,extracted,line,line,0.0
d1ec70264c18_x,d1ec70264c18,x,extracted,line,line,0.0
d1ec70264c18_y,d1ec70264c18,y,extracted,line,line,0.0
d21849cdda48_x,d21849cdda48,x,extracted,vertical_bar,vertical_bar,1.0
d21849cdda48_y,d21849cdda48,y,extracted,vertical_bar,vertical_bar,1.0
d294a1e3a7df_x,d294a1e3a7df,x,extracted,vertical_bar,vertical_bar,1.0
d294a1e3a7df_y,d294a1e3a7df,y,extracted,vertical_bar,vertical_bar,0.9843012528251169
d2c46db46c87_x,d2c46db46c87,x,extracted,vertical_bar,vertical_bar,0.809185973696479
d2c46db46c87_y,d2c46db46c87,y,extracted,vertical_bar,vertical_bar,0.9082750662872867
d2e2e6d8160d_x,d2e2e6d8160d,x,extracted,scatter,scatter,0.0
d2e2e6d8160d_y,d2e2e6d8160d,y,extracted,scatter,scatter,0.0
d2f6c9bb3358_x,d2f6c9bb3358,x,extracted,vertical_bar,vertical_bar,0.0
d2f6c9bb3358_y,d2f6c9bb3358,y,extracted,vertical_bar,vertical_bar,0.0
d2f7ea094baf_x,d2f7ea094baf,x,extracted,scatter,scatter,0.0
d2f7ea094baf_y,d2f7ea094baf,y,extracted,scatter,scatter,0.0
d35a391f3667_x,d35a391f3667,x,extracted,line,line,1.0
d35a391f3667_y,d35a391f3667,y,extracted,line,line,0.0
d3601ea43b66_x,d3601ea43b66,x,extracted,vertical_bar,vertical_bar,1.0
d3601ea43b66_y,d3601ea43b66,y,extracted,vertical_bar,vertical_bar,0.9844476622250788
d37a24c1c97c_x,d37a24c1c97c,x,extracted,line,line,1.0
d37a24c1c97c_y,d37a24c1c97c,y,extracted,line,line,0.5886339169489081
d3953f6dc2b6_x,d3953f6dc2b6,x,extracted,vertical_bar,vertical_bar,0.0
d3953f6dc2b6_y,d3953f6dc2b6,y,extracted,vertical_bar,vertical_bar,0.0
d3cebfca9fe9_x,d3cebfca9fe9,x,extracted,vertical_bar,vertical_bar,1.0
d3cebfca9fe9_y,d3cebfca9fe9,y,extracted,vertical_bar,vertical_bar,0.9659277549928122
d3da6d0f08fd_x,d3da6d0f08fd,x,extracted,vertical_bar,vertical_bar,1.0
d3da6d0f08fd_y,d3da6d0f08fd,y,extracted,vertical_bar,vertical_bar,0.988111245421545
d45a1a4eefae_x,d45a1a4eefae,x,extracted,line,line,0.0
d45a1a4eefae_y,d45a1a4eefae,y,extracted,line,line,0.0
d489b94f79e6_x,d489b94f79e6,x,extracted,horizontal_bar,horizontal_bar,0.0
d489b94f79e6_y,d489b94f79e6,y,extracted,horizontal_bar,horizontal_bar,0.0
d4de6e7c9934_x,d4de6e7c9934,x,extracted,line,line,0.0
d4de6e7c9934_y,d4de6e7c9934,y,extracted,line,line,0.0
d52e57ac6bea_x,d52e57ac6bea,x,extracted,horizontal_bar,vertical_bar,0.0
d52e57ac6bea_y,d52e57ac6bea,y,extracted,horizontal_bar,vertical_bar,0.0
d584a683aecd_x,d584a683aecd,x,extracted,vertical_bar,vertical_bar,0.5958732602421408
d584a683aecd_y,d584a683aecd,y,extracted,vertical_bar,vertical_bar,0.27199498883509343
d5b4829ce2a9_x,d5b4829ce2a9,x,extracted,line,line,0.0
d5b4829ce2a9_y,d5b4829ce2a9,y,extracted,line,line,0.0
d7669712a47a_x,d7669712a47a,x,extracted,line,line,1.0
d7669712a47a_y,d7669712a47a,y,extracted,line,line,0.8738006933374622
d7b67c32fd11_x,d7b67c32fd11,x,extracted,scatter,scatter,0.9874570276911914
d7b67c32fd11_y,d7b67c32fd11,y,extracted,scatter,scatter,0.9839496117711821
d7ec9803eb3b_x,d7ec9803eb3b,x,extracted,horizontal_bar,horizontal_bar,0.0
d7ec9803eb3b_y,d7ec9803eb3b,y,extracted,horizontal_bar,horizontal_bar,0.0
d82210a814d9_x,d82210a814d9,x,extracted,horizontal_bar,horizontal_bar,0.0
d82210a814d9_y,d82210a814d9,y,extracted,horizontal_bar,horizontal_bar,0.0
d85ba5ad2507_x,d85ba5ad2507,x,extracted,vertical_bar,vertical_bar,1.0
d85ba5ad2507_y,d85ba5ad2507,y,extracted,vertical_bar,vertical_bar,0.5593224747527401
d8609f8a5559_x,d8609f8a5559,x,extracted,line,line,0.0
d8609f8a5559_y,d8609f8a5559,y,extracted,line,line,0.0
d8ce5dd5283a_x,d8ce5dd5283a,x,extracted,scatter,scatter,0.0
d8ce5dd5283a_y,d8ce5dd5283a,y,extracted,scatter,scatter,0.8269526438245824
d9293f1ffdb5_x,d9293f1ffdb5,x,extracted,horizontal_bar,horizontal_bar,0.0
d9293f1ffdb5_y,d9293f1ffdb5,y,extracted,horizontal_bar,horizontal_bar,0.0
d959237b8f46_x,d959237b8f46,x,extracted,line,line,1.0
d959237b8f46_y,d959237b8f46,y,extracted,line,line,0.0
d9dd72d9636c_x,d9dd72d9636c,x,extracted,vertical_bar,vertical_bar,0.992537451966294
d9dd72d9636c_y,d9dd72d9636c,y,extracted,vertical_bar,vertical_bar,0.9082639776374646
d9f91775ce33_x,d9f91775ce33,x,extracted,scatter,scatter,0.0
d9f91775ce33_y,d9f91775ce33,y,extracted,scatter,scatter,0.0
da449ff295e1_x,da449ff295e1,x,extracted,line,line,1.0
da449ff295e1_y,da449ff295e1,y,extracted,line,line,0.0
da55445e33f4_x,da55445e33f4,x,extracted,line,line,1.0
da55445e33f4_y,da55445e33f4,y,extracted,line,line,0.5542487000048371
dab134896eb8_x,dab134896eb8,x,extracted,line,line,1.0
dab134896eb8_y,dab134896eb8,y,extracted,line,line,0.8761258357759523
dad32bd41ed0_x,dad32bd41ed0,x,extracted,vertical_bar,vertical_bar,0.992063658694633
dad32bd41ed0_y,dad32bd41ed0,y,extracted,vertical_bar,vertical_bar,0.9482524543901898
db07a50bde65_x,db07a50bde65,x,extracted,vertical_bar,vertical_bar,1.0
db07a50bde65_y,db07a50bde65,y,extracted,vertical_bar,vertical_bar,0.9911263572726638
db42d20dc560_x,db42d20dc560,x,extracted,vertical_bar,vertical_bar,0.7603107038974815
db42d20dc560_y,db42d20dc560,y,extracted,vertical_bar,vertical_bar,0.0
db43a3512bc3_x,db43a3512bc3,x,extracted,line,line,1.0
db43a3512bc3_y,db43a3512bc3,y,extracted,line,line,0.0
db72869ba7d3_x,db72869ba7d3,x,extracted,vertical_bar,vertical_bar,0.9632518494267406
db72869ba7d3_y,db72869ba7d3,y,extracted,vertical_bar,vertical_bar,0.9635369368440405
db85cbf2c61b_x,db85cbf2c61b,x,extracted,vertical_bar,vertical_bar,1.0
db85cbf2c61b_y,db85cbf2c61b,y,extracted,vertical_bar,vertical_bar,0.984889640798696
dba2efe0e691_x,dba2efe0e691,x,extracted,vertical_bar,vertical_bar,0.9571690769465517
dba2efe0e691_y,dba2efe0e691,y,extracted,vertical_bar,vertical_bar,0.9418974013152821
dbb28447f09e_x,dbb28447f09e,x,extracted,line,line,0.0
dbb28447f09e_y,dbb28447f09e,y,extracted,line,line,0.0
dbb5678f99e8_x,dbb5678f99e8,x,extracted,vertical_bar,vertical_bar,0.9470193519508472
dbb5678f99e8_y,dbb5678f99e8,y,extracted,vertical_bar,vertical_bar,0.8948446375562309
dc11f7926870_x,dc11f7926870,x,extracted,vertical_bar,vertical_bar,1.0
dc11f7926870_y,dc11f7926870,y,extracted,vertical_bar,vertical_bar,0.8751660261229965
dc171789e1bf_x,dc171789e1bf,x,extracted,horizontal_bar,horizontal_bar,0.21910616089973733
dc171789e1bf_y,dc171789e1bf,y,extracted,horizontal_bar,horizontal_bar,1.0
dcbc1e1cf752_x,dcbc1e1cf752,x,extracted,vertical_bar,vertical_bar,1.0
dcbc1e1cf752_y,dcbc1e1cf752,y,extracted,vertical_bar,vertical_bar,0.9567976224233414
dcdc306c91bf_x,dcdc306c91bf,x,extracted,vertical_bar,vertical_bar,1.0
dcdc306c91bf_y,dcdc306c91bf,y,extracted,vertical_bar,vertical_bar,0.9915016279752489
dd4ca26cdf95_x,dd4ca26cdf95,x,extracted,line,line,1.0
dd4ca26cdf95_y,dd4ca26cdf95,y,extracted,line,line,0.6530993822457636
dd704e59561b_x,dd704e59561b,x,extracted,vertical_bar,vertical_bar,0.642789957748382
dd704e59561b_y,dd704e59561b,y,extracted,vertical_bar,vertical_bar,5.865530283699627e-12
ddc946b0aeb3_x,ddc946b0aeb3,x,extracted,vertical_bar,vertical_bar,1.0
ddc946b0aeb3_y,ddc946b0aeb3,y,extracted,vertical_bar,vertical_bar,1.9463530289698383e-06
ddf2ebfdb4f2_x,ddf2ebfdb4f2,x,extracted,line,line,1.0
ddf2ebfdb4f2_y,ddf2ebfdb4f2,y,extracted,line,line,0.5803941124862215
de5712c165c7_x,de5712c165c7,x,extracted,vertical_bar,vertical_bar,1.0
de5712c165c7_y,de5712c165c7,y,extracted,vertical_bar,vertical_bar,0.9561751882617009
de928cfe5c3b_x,de928cfe5c3b,x,extracted,line,line,1.0
de928cfe5c3b_y,de928cfe5c3b,y,extracted,line,line,0.7801380803661273
deac862d8f0f_x,deac862d8f0f,x,extracted,vertical_bar,vertical_bar,0.641642601649214
deac862d8f0f_y,deac862d8f0f,y,extracted,vertical_bar,vertical_bar,1.0
dec69fa5194d_x,dec69fa5194d,x,extracted,scatter,scatter,0.0
dec69fa5194d_y,dec69fa5194d,y,extracted,scatter,scatter,0.0
dec9dd1c7fa2_x,dec9dd1c7fa2,x,extracted,line,line,1.0
dec9dd1c7fa2_y,dec9dd1c7fa2,y,extracted,line,line,0.0
dedc6679f3ba_x,dedc6679f3ba,x,extracted,vertical_bar,vertical_bar,0.9833348763717613
dedc6679f3ba_y,dedc6679f3ba,y,extracted,vertical_bar,vertical_bar,0.7005578054124746
df9ab3ce8a87_x,df9ab3ce8a87,x,extracted,vertical_bar,vertical_bar,1.0
df9ab3ce8a87_y,df9ab3ce8a87,y,extracted,vertical_bar,vertical_bar,0.0
dfd36a5cdbe8_x,dfd36a5cdbe8,x,extracted,horizontal_bar,horizontal_bar,0.49478533596966456
dfd36a5cdbe8_y,dfd36a5cdbe8,y,extracted,horizontal_bar,horizontal_bar,0.959481654806245
dff542728d89_x,dff542728d89,x,extracted,scatter,scatter,0.0
dff542728d89_y,dff542728d89,y,extracted,scatter,scatter,0.0
dff727cad364_x,dff727cad364,x,extracted,vertical_bar,vertical_bar,0.0
dff727cad364_y,dff727cad364,y,extracted,vertical_bar,vertical_bar,0.0
e006ea0edb81_x,e006ea0edb81,x,extracted,vertical_bar,vertical_bar,0.0
e006ea0edb81_y,e006ea0edb81,y,extracted,vertical_bar,vertical_bar,0.0
e0307d707304_x,e0307d707304,x,extracted,line,line,1.0
e0307d707304_y,e0307d707304,y,extracted,line,line,0.6701263573014382
e030f4b1eaa0_x,e030f4b1eaa0,x,extracted,line,line,1.0
e030f4b1eaa0_y,e030f4b1eaa0,y,extracted,line,line,0.5188843696385645
e0469657ba02_x,e0469657ba02,x,extracted,line,line,1.0
e0469657ba02_y,e0469657ba02,y,extracted,line,line,0.7511422744107326
e053c2f9ecc2_x,e053c2f9ecc2,x,extracted,vertical_bar,vertical_bar,1.0
e053c2f9ecc2_y,e053c2f9ecc2,y,extracted,vertical_bar,vertical_bar,0.8809792489659629
e068a182bb7e_x,e068a182bb7e,x,extracted,line,line,0.9870137171044515
e068a182bb7e_y,e068a182bb7e,y,extracted,line,line,0.8768896923354026
e0b281277125_x,e0b281277125,x,extracted,vertical_bar,vertical_bar,1.0
e0b281277125_y,e0b281277125,y,extracted,vertical_bar,vertical_bar,0.9902272056886838
e0cd25003eb1_x,e0cd25003eb1,x,extracted,line,line,1.0
e0cd25003eb1_y,e0cd25003eb1,y,extracted,line,line,0.7531687240041645
e15b8e3ca203_x,e15b8e3ca203,x,extracted,scatter,scatter,0.0
e15b8e3ca203_y,e15b8e3ca203,y,extracted,scatter,scatter,0.9814920569179557
e1cecdc7fd26_x,e1cecdc7fd26,x,extracted,horizontal_bar,vertical_bar,0.0
e1cecdc7fd26_y,e1cecdc7fd26,y,extracted,horizontal_bar,vertical_bar,0.0
e1e8bb1a2e93_x,e1e8bb1a2e93,x,extracted,line,line,1.0
e1e8bb1a2e93_y,e1e8bb1a2e93,y,extracted,line,line,0.0
e24aef0d56d1_x,e24aef0d56d1,x,extracted,vertical_bar,vertical_bar,1.0
e24aef0d56d1_y,e24aef0d56d1,y,extracted,vertical_bar,vertical_bar,0.9541219501535205
e306cc8920bb_x,e306cc8920bb,x,extracted,vertical_bar,vertical_bar,1.0
e306cc8920bb_y,e306cc8920bb,y,extracted,vertical_bar,vertical_bar,0.9847926908833804
e30cc62e77e9_x,e30cc62e77e9,x,extracted,vertical_bar,vertical_bar,1.0
e30cc62e77e9_y,e30cc62e77e9,y,extracted,vertical_bar,vertical_bar,0.845230471381927
e368f3735933_x,e368f3735933,x,extracted,vertical_bar,vertical_bar,1.0
e368f3735933_y,e368f3735933,y,extracted,vertical_bar,vertical_bar,0.9898410877950292
e36f82f3bebc_x,e36f82f3bebc,x,extracted,vertical_bar,vertical_bar,0.0
e36f82f3bebc_y,e36f82f3bebc,y,extracted,vertical_bar,vertical_bar,0.0
e377581c3ced_x,e377581c3ced,x,extracted,horizontal_bar,horizontal_bar,0.0
e377581c3ced_y,e377581c3ced,y,extracted,horizontal_bar,horizontal_bar,0.672778923603691
e439cf39c647_x,e439cf39c647,x,extracted,line,line,1.0
e439cf39c647_y,e439cf39c647,y,extracted,line,line,0.35376768855094554
e45d441cca57_x,e45d441cca57,x,extracted,line,line,1.0
e45d441cca57_y,e45d441cca57,y,extracted,line,line,0.8267327365628541
e465dce42362_x,e465dce42362,x,extracted,vertical_bar,vertical_bar,1.0
e465dce42362_y,e465dce42362,y,extracted,vertical_bar,vertical_bar,0.31399909542357585
e4b82a9e5214_x,e4b82a9e5214,x,extracted,horizontal_bar,horizontal_bar,0.0
e4b82a9e5214_y,e4b82a9e5214,y,extracted,horizontal_bar,horizontal_bar,0.0
e5ee970d703a_x,e5ee970d703a,x,extracted,line,line,1.0
e5ee970d703a_y,e5ee970d703a,y,extracted,line,line,0.0
e5fc637c3359_x,e5fc637c3359,x,extracted,vertical_bar,vertical_bar,1.0
e5fc637c3359_y,e5fc637c3359,y,extracted,vertical_bar,vertical_bar,0.8934105864419333
e622f3097266_x,e622f3097266,x,extracted,line,line,1.0
e622f3097266_y,e622f3097266,y,extracted,line,line,0.6848612863113523
e67c2c0f0f9f_x,e67c2c0f0f9f,x,extracted,scatter,scatter,0.0
e67c2c0f0f9f_y,e67c2c0f0f9f,y,extracted,scatter,scatter,0.0
e69b4e100adc_x,e69b4e100adc,x,extracted,vertical_bar,vertical_bar,1.0
e69b4e100adc_y,e69b4e100adc,y,extracted,vertical_bar,vertical_bar,0.9633059449313841
e6b4e894a634_x,e6b4e894a634,x,extracted,line,line,0.9791696802252705
e6b4e894a634_y,e6b4e894a634,y,extracted,line,line,0.0
e6bea78193b0_x,e6bea78193b0,x,extracted,vertical_bar,vertical_bar,0.8756469982284039
e6bea78193b0_y,e6bea78193b0,y,extracted,vertical_bar,vertical_bar,0.9786096173058569
e6dbf4caeec0_x,e6dbf4caeec0,x,extracted,scatter,scatter,0.0
e6dbf4caeec0_y,e6dbf4caeec0,y,extracted,scatter,scatter,0.0
